Disease,week_of_year,district,state_ut,temp_celsius,preci,Cases
Acute Diarrhoeal Disease,24,Kendrapara,Odisha,34.44,0.613686546,15
Acute Diarrhoeal Disease,24,Koraput,Odisha,35.406,0.025010813,23
Acute Diarrhoeal Disease,24,Bundi,Rajasthan,46.5533334,0.000969573,80
Cholera,24,North Goa,Goa,32.99,0.347543087,97
Acute Diarrhoeal Disease,24,Paschim Medinipur,West Bengal,29.79,0.65053631,350
Cholera,25,Gandhinagar,Gujarat,30.33,0.642625296,17
Cholera,25,Gandhinagar,Gujarat,30.33,0.642625296,7
Acute Diarrhoeal Disease,25,Balangir,Odisha,34.95,0.419164578,20
Acute Diarrhoeal Disease,25,Cuddalore,Tamil Nadu,12.33,0.041563572,33
Acute Diarrhoeal Disease,25,Burdwan,West Bengal,32.91,0.760807067,57
Acute Diarrhoeal Disease,25,Hooghly,West Bengal,28.978,0.976390995,30
Acute Diarrhoeal Disease,25,Hooghly,West Bengal,27.5233334,0.800677718,18
Acute Diarrhoeal Disease,25,Hooghly,West Bengal,28.335,0.523082558,29
Acute Diarrhoeal Disease,25,Purba Medinipur,West Bengal,30.8166666,1.013651826,28
Acute Diarrhoeal Disease,25,Paschim Medinipur,West Bengal,30.62,0.714290318,83
Acute Diarrhoeal Disease,25,South 24 Parganas,West Bengal,28.75,0.412417615,36
Acute Diarrhoeal Disease,25,Haridwar,Uttarakhand,27.13,2.501123016,51
Acute Encephalitis Syndrome,25,Muzaffarpur,Bihar,35.81,0.001574201,124
Acute Diarrhoeal Disease,25,Ahmedabad,Gujarat,42.95,2.62E-05,67
Acute Diarrhoeal Disease,25,Kulgam,Jammu and Kashmir,20.1566666,0.905013483,103
Dengue,25,Sangli,Maharashtra,37.2833334,0.969530285,38
Dengue,25,Theni,Tamil Nadu,45.16,0.116606124,63
Acute Diarrhoeal Disease,25,Firozabad,Uttar Pradesh,40.845,0.008707762,20
Acute Diarrhoeal Disease,26,Kadapa,Andhra Pradesh,36.45,0.082561843,48
Malaria,26,East Kameng,Arunachal Pradesh,17.762,2.720666618,52
Acute Diarrhoeal Disease,26,South District,Delhi,34.126,0.031737707,190
Acute Diarrhoeal Disease,26,Rajkot,Gujarat,36.885,0.101633597,21
Acute Diarrhoeal Disease,26,Gurgaon,Haryana,38.02,0.11937039,20
Acute Diarrhoeal Disease,26,Dhanbad,Jharkhand,32.526,0.524269376,13
Acute Diarrhoeal Disease,26,Bijapur,Karnataka,37.17,0.437579235,13
Acute Diarrhoeal Disease,26,Tumkur,Karnataka,32.6,0.606107722,45
Acute Diarrhoeal Disease,26,Koppal,Karnataka,32.735,0.138438814,32
Dengue,26,Kolar,Karnataka,33.01,0.10062959,42
Acute Diarrhoeal Disease,26,Mandya,Karnataka,32.35,0.46086831,80
Acute Diarrhoeal Disease,26,Mandya,Karnataka,27.73,0.605610155,38
Acute Diarrhoeal Disease,26,Wayanad,Kerala,24.55,1.35392677,118
Acute Diarrhoeal Disease,26,Jalna,Maharashtra,35.56,0.296402491,39
Cholera,26,Sangli,Maharashtra,31.87,0.324167264,9
Acute Diarrhoeal Disease,26,Solapur,Maharashtra,34.51,0.319684123,180
Acute Diarrhoeal Disease,26,Dhenkanal,Odisha,23.2633334,1.067872922,13
Acute Diarrhoeal Disease,26,Chittorgarh,Rajasthan,34.88,1.278073595,17
Acute Diarrhoeal Disease,26,Kancheepuram,Tamil Nadu,38.97,0.050419294,11
Cholera,26,Vellore,Tamil Nadu,34.35,0.037318298,27
Acute Diarrhoeal Disease,26,Uttarkashi,Uttarakhand,25.61,0.371931692,17
Acute Diarrhoeal Disease,26,Hooghly,West Bengal,29.5966666,1.143655366,13
Cholera,26,Birbhum,West Bengal,32.06,0.78944282,126
Acute Diarrhoeal Disease,26,Madhubani,Bihar,32.89,0.349372478,16
Acute Diarrhoeal Disease,26,Ballari,Karnataka,36.21,0.159796996,55
Malaria,26,Nashik,Maharashtra,35.9433334,0.628740689,25
Acute Diarrhoeal Disease,26,Yavatmal,Maharashtra,40.07,2.349035298,13
Acute Diarrhoeal Disease,27,Lakhisarai,Bihar,24.31,0.581379248,16
Acute Diarrhoeal Disease,27,Saharsa,Bihar,29.415,0.60910062,28
Cholera,27,Navsari,Gujarat,28.49,0.554459159,32
Acute Diarrhoeal Disease,27,Gandhi Nagar,Gujarat,37.05,0.095477421,6
Acute Diarrhoeal Disease,27,Sabarkantha,Gujarat,33.7966666,0.171229185,7
Acute Diarrhoeal Disease,27,Belgaum,Karnataka,28.78,0.616892818,13
Acute Diarrhoeal Disease,27,Yadgiri,Karnataka,33.95,0.13373178,15
Acute Diarrhoeal Disease,27,Davanagere,Karnataka,24.61,0.311811358,13
Acute Diarrhoeal Disease,27,Shahdol,Madhya Pradesh,29.45,1.586628332,8
Acute Diarrhoeal Disease,27,Datia,Madhya Pradesh,28.45,0.941568649,15
Acute Diarrhoeal Disease,27,Morena,Madhya Pradesh,29.4166666,0.33634608,35
Acute Diarrhoeal Disease,27,Ujjain,Madhya Pradesh,29.29,0.806458071,22
Acute Diarrhoeal Disease,27,Dhenkanal,Odisha,23.2633334,1.067872922,15
Acute Diarrhoeal Disease,27,Bhilwara,Rajasthan,37.7566666,0.02729034,36
Acute Diarrhoeal Disease,27,Purulia,West Bengal,27.07,0.491472266,15
Acute Encephalitis Syndrome,27,Jorhat,Assam,21.2066666,0.006444886,42
Malaria,27,Baksa,Assam,27.705,0.285757534,81
Acute Encephalitis Syndrome,27,Dibrugarh,Assam,19.38,0.00203022,89
Acute Encephalitis Syndrome,27,Sibsagar,Assam,22.9166666,7.20E-05,43
Acute Encephalitis Syndrome,27,Tinsukia,Assam,33.3133334,0.155116337,41
Acute Encephalitis Syndrome,27,Lakhimpur,Assam,29.9233334,0.008773007,15
Acute Diarrhoeal Disease,27,Rajnandgaon,Chhattisgarh,28.66,1.319301587,49
Chikungunya,27,Vellore,Tamil Nadu,34.57,0.043346621,82
Acute Diarrhoeal Disease,27,Firozabad,Uttar Pradesh,33.775,0.030666483,15
Acute Diarrhoeal Disease,27,Medinipur West,West Bengal,31.5766666,0.547903654,87
Acute Diarrhoeal Disease,28,Nizamabad,Telangana,30.45,0.473574881,12
Malaria,28,West Singhbhum,Jharkhand,25.16,0.842585107,36
Acute Diarrhoeal Disease,28,Rajgarh,Madhya Pradesh,34.59,0.757843845,69
Acute Diarrhoeal Disease,28,Jalna,Maharashtra,26.95,0.41273505,59
Acute Diarrhoeal Disease,28,Patiala,Punjab,32.445,0.28957284,12
Malaria,28,Udaipur,Rajasthan,33.99,0.087661714,40
Acute Diarrhoeal Disease,28,Rudraprayag,Uttarakhand,9.175,1.492103608,41
Acute Diarrhoeal Disease,28,Uttarkashi,Uttarakhand,22.84,0.977155509,11
Acute Diarrhoeal Disease,28,Chamoli,Uttarakhand,7.4766666,0.953184617,58
Acute Diarrhoeal Disease,28,Dehradun,Uttarakhand,22.84,0.977155509,45
Acute Diarrhoeal Disease,28,Birbhum,West Bengal,30.57,0.21458513,280
Acute Diarrhoeal Disease,28,Birbhum,West Bengal,30.57,0.685564455,37
Acute Diarrhoeal Disease,28,Bankura,West Bengal,28.54,0.175341857,23
Acute Diarrhoeal Disease,28,Bankura,West Bengal,28.54,0.175341857,82
Acute Diarrhoeal Disease,28,Howrah,West Bengal,29.3566666,0.323621433,32
Dengue,28,North 24 Parganas,West Bengal,27.17,0.959468982,42
Acute Diarrhoeal Disease,28,Burdwan,West Bengal,33.48,0.850150831,37
Dengue,28,Burdwan,West Bengal,36.77,0.55611224,173
Acute Encephalitis Syndrome,28,Golaghat,Assam,27.4666666,0.000652258,123
Acute Diarrhoeal Disease,29,Bidar,Karnataka,31.17,0.93774805,18
Acute Diarrhoeal Disease,29,Bijapur,Karnataka,18.72,0.538650681,10
Dengue,29,Chamarajanagar,Karnataka,25.87,0.740902725,30
Acute Diarrhoeal Disease,29,Yadgir,Karnataka,34.25,0.385263485,16
Acute Diarrhoeal Disease,29,Jabalpur,Madhya Pradesh,29.99,1.086740289,23
Acute Diarrhoeal Disease,29,Shivpuri,Madhya Pradesh,26.4,0.831504099,12
Cholera,29,Dhule,Maharashtra,30.97,0.766678912,38
Dengue,29,Raigad,Maharashtra,26.85,2.966433885,20
Chikungunya,29,Osmanabad,Maharashtra,29.39,1.047265867,30
Acute Diarrhoeal Disease,29,Jhunjhunu,Rajasthan,37.4833334,0.391514268,25
Cholera,29,Tiruchirappalli,Tamil Nadu,42.87,0.035364094,13
Acute Diarrhoeal Disease,29,Paschim Medinipur,West Bengal,30.63,0.479482217,92
Acute Diarrhoeal Disease,29,North 24 Parganas,West Bengal,27.57,0.212346918,39
Acute Diarrhoeal Disease,29,Hooghly,West Bengal,27.35,0.194282628,24
Acute Diarrhoeal Disease,29,West Siang,Arunachal Pradesh,17.53,2.544234703,200
Dengue,29,Burdwan,West Bengal,36.77,0.55611224,305
Acute Diarrhoeal Disease,30,Munger,Bihar,26.99,0.320129374,19
Acute Diarrhoeal Disease,30,Bandipora,Jammu and Kashmir,22.582,0.56722158,62
Acute Diarrhoeal Disease,30,Shopian,Jammu and Kashmir,21.778,1.25844149,128
Acute Diarrhoeal Disease,30,Lohardaga,Jharkhand,29.51,0.382647374,51
Cholera,30,Davangere,Karnataka,26.97,0.421151112,36
Acute Diarrhoeal Disease,30,Yadgir,Karnataka,30.79,0.724274454,30
Acute Diarrhoeal Disease,30,Bidar,Karnataka,31.17,1.274581416,18
Acute Diarrhoeal Disease,30,Raisen,Madhya Pradesh,26.25,2.390765664,12
Malaria,30,Mandsaur,Madhya Pradesh,29.19,0.717951137,20
Acute Diarrhoeal Disease,30,Gwalior,Madhya Pradesh,33.51,0.934251284,49
Malaria,30,Ri Bhoi,Meghalaya,23.7,1.268103184,16
Chikungunya,30,Tiruvarur,Tamil Nadu,24.69,0.096637667,53
Acute Diarrhoeal Disease,30,Sivaganga,Tamil Nadu,40.77,0.158988774,17
Acute Diarrhoeal Disease,30,Auraiya,Uttar Pradesh,29.29,0.689633919,20
Acute Diarrhoeal Disease,30,Tehri,Uttarakhand,21.6,1.119331194,12
Cholera,30,Purulia,West Bengal,27.775,0.569659601,21
Acute Diarrhoeal Disease,30,Purulia,West Bengal,27.775,0.569659601,22
Acute Encephalitis Syndrome,30,Barpeta,Assam,29.7333334,0.001135456,25
Acute Diarrhoeal Disease,30,Rohtas,Bihar,38.11,0.59182228,37
Acute Diarrhoeal Disease,30,Mahasamund,Chhattisgarh,28.91,0.660910996,16
Cholera,30,South west District,Delhi,39.1233334,0.519847218,50
Chikungunya,30,Tumkur,Karnataka,32.01,0.491132885,15
Dengue,30,Beed,Maharashtra,17.73,0.239678917,24
Dengue,30,Burdwan,West Bengal,36.77,0.55611224,372
Acute Diarrhoeal Disease,31,Nellore,Andhra Pradesh,33.53,0.109131502,27
Cholera,31,Kamrup,Assam,26.39,2.470183416,14
Malaria,31,Janjgir,Chhattisgarh,28.47,1.233917148,97
Acute Diarrhoeal Disease,31,Mandya,Karnataka,24.71,0.26193689,15
Acute Diarrhoeal Disease,31,Amritsar,Punjab,28.8366666,0.824388183,15
Chikungunya,31,Vellore,Tamil Nadu,35.39,0.201035026,45
Acute Diarrhoeal Disease,31,Jalaun,Uttar Pradesh,30.24,0.908197217,30
Acute Diarrhoeal Disease,31,Purulia,West Bengal,27.66,1.296523229,34
Acute Diarrhoeal Disease,31,Hooghly,West Bengal,27.99,1.231089027,34
Acute Encephalitis Syndrome,31,Kamrup,Assam,25.02,0.000312371,57
Malaria,31,Korba,Chhattisgarh,26.74,0.968520359,49
Dengue,31,Raigad,Maharashtra,28.61,2.505998961,50
Acute Diarrhoeal Disease,31,Auraiya,Uttar Pradesh,29.29,1.008140275,47
Acute Diarrhoeal Disease,31,Birbhum,West Bengal,30.29,0.239845969,51
Acute Encephalitis Syndrome,31,Dibrugarh,Assam,30.62,0.025702251,183
Acute Encephalitis Syndrome,31,Sivasagar,Assam,24.19,0.007902202,105
Acute Encephalitis Syndrome,31,Tinsukia,Assam,18.2133334,0.012514547,81
Acute Diarrhoeal Disease,32,Anantapur,Andhra Pradesh,35.47,0.03424359,34
Acute Diarrhoeal Disease,32,Janjgir,Chhattisgarh,26.91,1.644637493,18
Acute Diarrhoeal Disease,32,Kulgam,Jammu and Kashmir,26.5766666,2.089850156,81
Acute Diarrhoeal Disease,32,Kupwara,Jammu and Kashmir,19.374,0.478464184,54
Acute Diarrhoeal Disease,32,Reasi,Jammu and Kashmir,24.795,1.12292574,201
Acute Diarrhoeal Disease,32,Gulbarga,Karnataka,36.29,1.061795428,21
Cholera,32,Chikkaballapur,Karnataka,30.66,0.163568697,24
Acute Diarrhoeal Disease,32,Koppal,Karnataka,32.41,0.156353922,27
Dengue,32,Chitradurga,Karnataka,28.95,0.177782786,14
Acute Diarrhoeal Disease,32,Bagalkot,Karnataka,29.7,0.255959571,19
Acute Diarrhoeal Disease,32,Panna,Madhya Pradesh,27.3766666,0.334411286,37
Cholera,32,Dhule,Maharashtra,25.17,1.809147425,69
Acute Diarrhoeal Disease,32,Lunglei,Mizoram,24.2,0.882965667,35
Dengue,32,Dindigul,Tamil Nadu,38.73,0.054750622,28
Chikungunya,32,Tiruvannamalai,Tamil Nadu,37.93,0.061089491,13
Acute Diarrhoeal Disease,32,Bankura,West Bengal,26.93,1.428228436,57
Acute Diarrhoeal Disease,32,Purulia,West Bengal,28.13,0.380612308,47
Acute Diarrhoeal Disease,32,Purulia,West Bengal,28.89,0.59242193,23
Cholera,32,Purulia,West Bengal,27.24,1.288167499,13
Acute Diarrhoeal Disease,32,North 24 Parganas,West Bengal,28.29,1.21407937,131
Acute Diarrhoeal Disease,32,Shahdol,Madhya Pradesh,27.75,0.927813595,25
Malaria,32,Sidhi,Madhya Pradesh,32.09,0.703792445,627
Acute Diarrhoeal Disease,33,Mahabubnagar,Telangana,34.17,0.224711306,16
Acute Diarrhoeal Disease,33,Srikakulam,Andhra Pradesh,28.57,0.524107205,16
Acute Diarrhoeal Disease,33,Kulgam,Jammu and Kashmir,23.006,1.22855445,46
Acute Diarrhoeal Disease,33,Gadag,Karnataka,34.63,0.343853602,11
Acute Diarrhoeal Disease,33,Gadag,Karnataka,34.63,0.343853602,18
Dengue,33,Chikkaballapur,Karnataka,33.35,0.684975288,15
Acute Diarrhoeal Disease,33,Subarnapur,Odisha,25.63,0.708920688,19
Acute Diarrhoeal Disease,33,Keonjhar,Odisha,27.585,0.61538222,18
Acute Diarrhoeal Disease,33,Shahid Bhagat Singh Nagar,Punjab,26.7233334,0.982939114,15
Cholera,33,Purulia,West Bengal,28.13,0.380612308,30
Acute Diarrhoeal Disease,33,Burdwan,West Bengal,31.41,0.628403872,38
Acute Diarrhoeal Disease,33,Dhamtari,Chhattisgarh,26.97,1.337242309,21
Acute Diarrhoeal Disease,33,Koppal,Karnataka,32.41,0.225762209,36
Acute Diarrhoeal Disease,33,Bhopal,Madhya Pradesh,29.01,1.844778679,70
Cholera,33,Purulia,West Bengal,27.66,1.296523229,67
Acute Diarrhoeal Disease,34,Raigarh,Chhattisgarh,27.85,0.483762466,15
Acute Diarrhoeal Disease,34,Kheda,Gujarat,28.45,0.106919676,13
Acute Diarrhoeal Disease,34,Una,Himachal Pradesh,25.4766666,1.943781248,196
Malaria,34,Lohardaga,Jharkhand,27.8166666,1.060786269,66
Dengue,34,Raichur,Karnataka,26.15,0.7753617,21
Acute Diarrhoeal Disease,34,Rewa,Madhya Pradesh,27.9566666,0.300552599,24
Acute Diarrhoeal Disease,34,Sambalpur,Odisha,27.3233334,0.501731907,12
Acute Diarrhoeal Disease,34,Jalandhar,Punjab,28.915,0.326151599,99
Acute Diarrhoeal Disease,34,Azamgarh,Uttar Pradesh,28.75,0.633485049,369
Cholera,34,Hooghly,West Bengal,27.22,1.367673342,12
Acute Diarrhoeal Disease,34,Burdwan,West Bengal,31.41,0.703474165,17
Acute Diarrhoeal Disease,34,Murshidabad,West Bengal,27.98,0.909316239,32
Cholera,34,Bankura,West Bengal,30.23,1.10650385,82
Acute Diarrhoeal Disease,34,Purulia,West Bengal,26.59,0.730684408,19
Cholera,34,Hooghly,West Bengal,27.01,1.613626131,27
Acute Diarrhoeal Disease,34,Madhubani,Bihar,13.52,0.909514706,27
Dengue,34,Bhabua,Bihar,-1.15,0.481420426,346
Acute Diarrhoeal Disease,34,Mandi,Himachal Pradesh,15.35,2.408572902,89
Acute Diarrhoeal Disease,34,Anantnag,Jammu and Kashmir,23.006,1.22855445,35
Acute Diarrhoeal Disease,34,Badgam,Jammu and Kashmir,24.646,0.926300848,137
Dengue,34,Kolhapur,Maharashtra,29.67,0.127139173,17
Acute Diarrhoeal Disease,34,Unnao,Uttar Pradesh,32.87,0.435245638,34
Dengue,34,Jalpaiguri,West Bengal,23.89,1.191221325,189
Acute Diarrhoeal Disease,34,Birbhum,West Bengal,25.72,0.409805253,104
Cholera,35,New Delhi,Delhi,30.07,0.108629932,50
Acute Diarrhoeal Disease,35,Surat,Gujarat,19.99,1.307068748,32
Cholera,35,Yamuna Nagar,Haryana,26.8,0.167592097,133
Acute Diarrhoeal Disease,35,Godda,Jharkhand,26.85,0.858572485,13
Acute Diarrhoeal Disease,35,West Singhbhum,Jharkhand,25.83,0.586923253,16
Acute Diarrhoeal Disease,35,Ganderbal,Jammu and Kashmir,13.4266666,0.714516648,60
Acute Diarrhoeal Disease,35,Haveri,Karnataka,25.1966666,0.179826337,24
Dengue,35,Mysore,Karnataka,27.03,0.296710915,16
Acute Diarrhoeal Disease,35,Morena,Madhya Pradesh,29.98,0.822205839,11
Acute Diarrhoeal Disease,35,Vidisha,Madhya Pradesh,27.53,1.170925754,18
Dengue,35,Jalgaon,Maharashtra,11.71,1.691385161,104
Cholera,35,Mohali,Punjab,27.8466666,0.137909367,46
Dengue,35,East Sikkim,Sikkim,11.742,0.994066309,103
Dengue,35,Thoothukudi,Tamil Nadu,42.1033334,0.057772454,12
Chikungunya,35,Virudhunagar,Tamil Nadu,41.94,0.032451876,18
Acute Diarrhoeal Disease,35,Tiruvarur,Tamil Nadu,34.0233334,0.055567084,19
Acute Diarrhoeal Disease,35,Villupuram,Tamil Nadu,33.154,0.039393319,36
Acute Diarrhoeal Disease,35,Uttarkashi,Uttarakhand,21.6633334,0.560507903,26
Acute Diarrhoeal Disease,35,Purulia,West Bengal,28.78,0.451924372,20
Acute Diarrhoeal Disease,35,North 24 Parganas,West Bengal,28.74,0.570068453,37
Acute Diarrhoeal Disease,35,North 24 Parganas,West Bengal,28.74,0.640767284,72
Acute Diarrhoeal Disease,35,Bankura,West Bengal,27.7833334,1.639160936,149
Acute Diarrhoeal Disease,35,Hooghly,West Bengal,27.3366666,1.064864079,29
Acute Diarrhoeal Disease,35,Paschim Medinipur,West Bengal,30.37,0.877123695,11
Dengue,35,Kamrup,Assam,28.01,1.799676349,130
Acute Diarrhoeal Disease,35,Jamui,Bihar,29.5566666,0.545421517,20
Dengue,35,Kolar,Karnataka,33.86,0.105974333,44
Cholera,35,Koppal,Karnataka,23.83,0.208453284,31
Dengue,35,Jalgaon,Maharashtra,26.95,0.109711904,28
Dengue,35,Bhabua,Bihar,-1.15,0.481420426,971
Cholera,35,Koppal,Karnataka,32.41,0.225762209,75
Acute Diarrhoeal Disease,36,Nagaon,Assam,28.51,1.025550635,16
Acute Diarrhoeal Disease,36,Araria,Bihar,26.77,1.039498022,19
Acute Diarrhoeal Disease,36,Madhubani,Bihar,27.21,1.191931046,43
Acute Diarrhoeal Disease,36,Madhubani,Bihar,27.21,1.338663391,22
Acute Diarrhoeal Disease,36,West Champaran,Bihar,25.77,1.043703819,22
Dengue,36,Patan,Gujarat,30.482,0.045901387,49
Acute Diarrhoeal Disease,36,Ballari,Karnataka,32.29,0.313034716,12
Cholera,36,Gondia,Maharashtra,28.97,0.225391249,45
Acute Diarrhoeal Disease,36,Shivpuri,Madhya Pradesh,27.9633334,0.004632752,17
Malaria,36,Shivpuri,Madhya Pradesh,26.79,0.731064678,178
Acute Diarrhoeal Disease,36,Shahdol,Madhya Pradesh,27.5366666,0.123118549,19
Acute Diarrhoeal Disease,36,Bhopal,Madhya Pradesh,28.09,0.081119063,12
Cholera,36,Ludhiana,Punjab,27.2066666,0.089455507,15
Acute Diarrhoeal Disease,36,Malda,West Bengal,25.31,0.801550682,251
Dengue,36,Burdwan,West Bengal,31.27,1.349343749,17
Acute Diarrhoeal Disease,36,Burdwan,West Bengal,29.97,0.675687971,35
Acute Diarrhoeal Disease,36,Murshidabad,West Bengal,26.67,0.670573484,36
Acute Diarrhoeal Disease,36,Murshidabad,West Bengal,28.01,0.765605952,59
Cholera,36,Howrah,West Bengal,26.785,0.975918779,164
Acute Diarrhoeal Disease,36,Paschim Medinipur,West Bengal,27.25,0.829417914,21
Acute Diarrhoeal Disease,36,Bankura,West Bengal,28.37,1.493565968,22
Acute Diarrhoeal Disease,36,Bankura,West Bengal,27.7833334,1.639160936,20
Cholera,36,North 24 Parganas,West Bengal,26.78,0.666471629,92
Acute Diarrhoeal Disease,36,Balod,Chhattisgarh,33.79,1.572375281,29
Acute Diarrhoeal Disease,36,Balod,Chhattisgarh,26.97,0.824197641,35
Acute Diarrhoeal Disease,36,Balod,Chhattisgarh,26.97,0.732006957,35
Acute Diarrhoeal Disease,36,Balod,Chhattisgarh,26.97,0.732006957,55
Acute Diarrhoeal Disease,36,Balod,Chhattisgarh,26.97,0.824197641,38
Acute Diarrhoeal Disease,36,Ranchi,Jharkhand,24.85,1.226471407,15
Acute Diarrhoeal Disease,36,Pulwama,Jammu and Kashmir,15.01,1.607048176,40
Acute Diarrhoeal Disease,36,Birbhum,West Bengal,31.47,0.818559859,42
Acute Diarrhoeal Disease,37,Mahabubnagar,Telangana,31.62,0.221572368,40
Acute Diarrhoeal Disease,37,Medak,Telangana,28.69,0.054731045,40
Acute Diarrhoeal Disease,37,Ranga Reddy,Andhra Pradesh,29.05,0.672831156,13
Acute Diarrhoeal Disease,37,Ranga Reddy,Andhra Pradesh,29.05,0.672831156,51
Acute Diarrhoeal Disease,37,Ranga Reddy,Andhra Pradesh,29.05,0.672831156,16
Acute Diarrhoeal Disease,37,Nagaon,Assam,27.45,0.786322308,39
Acute Diarrhoeal Disease,37,East Champaran,Bihar,24.05,0.442608876,14
Acute Diarrhoeal Disease,37,Purnea,Bihar,26.08,1.063004918,12
Acute Diarrhoeal Disease,37,Munger,Bihar,29.346,0.104474722,38
Acute Diarrhoeal Disease,37,Munger,Bihar,29.346,0.104474722,160
Acute Diarrhoeal Disease,37,Korba,Chhattisgarh,28.69,0.788282455,25
Acute Diarrhoeal Disease,37,Panchmahal,Gujarat,26.562,0.140413869,20
Malaria,37,Palwal,Haryana,29.378,0.002385195,68
Acute Diarrhoeal Disease,37,Pakur,Jharkhand,29.24,0.573957572,21
Acute Diarrhoeal Disease,37,Raigad,Maharashtra,26.04,0.833964317,67
Acute Diarrhoeal Disease,37,Damoh,Madhya Pradesh,29.14,0.045163045,16
Acute Diarrhoeal Disease,37,Subarnapur,Odisha,28.335,0.755810752,17
Acute Diarrhoeal Disease,37,Kendrapara,Odisha,29.4233334,1.249669696,13
Acute Diarrhoeal Disease,37,Raebareli,Uttar Pradesh,28.602,0.02699546,39
Acute Diarrhoeal Disease,37,Paschim Medinipur,West Bengal,27.35,0.761211124,23
Dengue,37,Kolar,Karnataka,33.455,0.484455082,22
Malaria,37,Damoh,Madhya Pradesh,27.44,0.303025863,62
Dengue,37,"Darjeeling, Jalpaiguri",West Bengal,26.9433334,1.789624224,530
Dengue,37,Nadia,West Bengal,28.73,0.942050798,35
Dengue,37,Nadia,West Bengal,28.98,0.966635797,26
Dengue,37,East Sikkim,Sikkim,11.742,0.994066309,154
Acute Diarrhoeal Disease,38,Panchmahal,Gujarat,31.518,0.020691886,9
Malaria,38,West Singhbhum,Jharkhand,29.53,0.338641897,23
Cholera,38,Koppal,Karnataka,30.295,0.550516991,19
Acute Diarrhoeal Disease,38,Koppal,Karnataka,31.3633334,0.573371986,19
Malaria,38,Gadchiroli,Maharashtra,28.97,0.709004376,12
Cholera,38,Gurdaspur,Punjab,26.2533334,0.062762376,22
Dengue,38,Haridwar,Uttarakhand,25.758,0.403771684,50
Acute Diarrhoeal Disease,38,Shravasti,Uttar Pradesh,27.226,0.11739406,25
Dengue,38,Nadia,West Bengal,26.34,0.764685,26
Cholera,38,North 24 Parganas,West Bengal,28.395,0.474480917,190
Acute Diarrhoeal Disease,38,North 24 Parganas,West Bengal,28.182,0.403392476,36
Acute Diarrhoeal Disease,38,Madhubani,Bihar,25.785,0.78707701,25
Acute Diarrhoeal Disease,38,Bastar,Chhattisgarh,31.11,0.327733682,32
Dengue,38,New Delhi,Delhi,35.6566666,0.516509876,1345
Cholera,38,Gondia,Maharashtra,29.598,0.080122692,10
Acute Diarrhoeal Disease,38,Birbhum,West Bengal,28.5433334,0.296617428,69
Acute Diarrhoeal Disease,38,Birbhum,West Bengal,29.09,0.745386262,261
Cholera,38,Purulia,West Bengal,30.1833334,0.652580951,17
Acute Diarrhoeal Disease,39,Vizianagaram,Andhra Pradesh,31.04,0.627506968,17
Acute Diarrhoeal Disease,39,Sonitpur,Assam,30.3266666,0.192144988,225
Acute Diarrhoeal Disease,39,Araria,Bihar,29.214,0.394524493,20
Acute Diarrhoeal Disease,39,Darbhanga,Bihar,29.93,0.95079211,20
Acute Diarrhoeal Disease,39,Madhubani,Bihar,29.6,0.149316265,34
Cholera,39,Kurukshetra,Haryana,27.7066666,0.328271955,61
Acute Diarrhoeal Disease,39,Loharda,Jharkhand,29.75,0.450996846,10
Acute Diarrhoeal Disease,39,West Singhbhum,Jharkhand,24.5566666,0.853973025,15
Acute Diarrhoeal Disease,39,Kolar,Karnataka,29.494,0.057374885,13
Acute Diarrhoeal Disease,39,Shivpuri,Madhya Pradesh,26.77,0.786996014,37
Malaria,39,Sheopur,Madhya Pradesh,31.06,0.35337376,25
Dengue,39,Nashik,Maharashtra,24.8,1.12911524,16
Acute Diarrhoeal Disease,39,Bargarh,Odisha,27.98,0.194136592,17
Acute Diarrhoeal Disease,39,Bargarh,Odisha,27.8033334,0.598704883,11
Dengue,39,Madurai,Tamil Nadu,41.11,0.006452686,12
Acute Diarrhoeal Disease,39,Bankura,West Bengal,26.11,0.518865046,80
